"t_id","chr","strand","start","end","t_name","num_exons","length","gene_id","gene_name","cov.SRR3396381","FPKM.SRR3396381","cov.SRR3396382","FPKM.SRR3396382","cov.SRR3396384","FPKM.SRR3396384","cov.SRR3396385","FPKM.SRR3396385","cov.SRR3396386","FPKM.SRR3396386","cov.SRR3396387","FPKM.SRR3396387"
7474,"XVI","+",407751,408013,"MSTRG.6720.1",1,263,"MSTRG.6720",".",347.699615,221.564163,411.467682,230.041046,406.543732,215.584183,384.326996,217.370224,350.893524,181.603012,325.045624,174.139481
7475,"XVI","-",408010,408744,"YPL078C",1,735,"MSTRG.6721","ATP4",509.239471,324.501984,656.013611,366.760406,664.624512,352.440613,521.291138,294.835327,539.876221,279.409973,547.730591,293.440399
7476,"XVI","-",409368,410090,"YPL077C",1,723,"MSTRG.6716","YPL077C",27.751038,17.683756,29.962656,16.751354,30.705395,16.282621,28.565699,16.156378,39.5574,20.472713,36.697094,19.660048
7477,"XVI","+",410443,411285,"YPL076W",1,843,"MSTRG.6722","GPI2",33.127747,21.109951,34.682083,19.389864,37.62339,19.951132,40.909851,23.138067,43.696175,22.614714,45.037945,24.128565
7478,"XVI","+",410443,415655,"MSTRG.6722.1",2,4474,"MSTRG.6722",".",11.504725,7.331141,16.934631,9.467719,17.127129,9.082266,5.413149,3.061605,11.880693,6.148787,9.328765,4.997779
7479,"XVI","+",412189,415584,"MSTRG.6722.3",1,3396,"MSTRG.6722",".",37.869564,24.131573,36.722401,20.530554,42.730812,22.659523,64.617729,36.546928,78.637894,40.698605,78.450546,42.028988
7480,"XVI","+",412200,415362,"MSTRG.6722.4",2,2429,"MSTRG.6722",".",0,0,0,0,3.692341,1.957994,4.234394,2.394917,5.698474,2.949214,0,0
7481,"XVI","+",412254,415362,"YPL075W",2,2358,"MSTRG.6722","GCR1",0,0,0,0,0,0,2.606263,1.474068,0,0,0,0
7482,"XVI","+",415763,418027,"YPL074W",1,2265,"MSTRG.6723","YTA6",52.898895,33.708691,58.914787,32.937748,64.198677,34.043617,55.203533,31.222382,61.74437,31.955458,56.141724,30.077288
7483,"XVI","-",418499,418984,"YPL073C",1,486,"MSTRG.6724","YPL073C",13.810359,8.800357,19.486702,10.894516,18.575092,9.850099,13.533041,7.654108,19.96965,10.335182,15.489179,8.298151
7484,"XVI","+",418512,420011,"YPL072W",1,1500,"MSTRG.6725","UBP16",35.244892,22.459057,34.769035,19.438477,36.57259,19.393908,46.111641,26.08013,46.472343,24.051504,50.868641,27.252295
7485,"XVI","-",420048,420518,"YPL071C",1,471,"MSTRG.6726","YPL071C",92.467094,58.922684,96.259026,53.815956,117.796181,62.465588,104.823776,59.28693,130.995758,67.796127,102.581741,54.956997
7486,"XVI","+",420948,422786,"YPL070W",1,1839,"MSTRG.6727","MUK1",40.728657,25.953468,57.336052,32.055119,49.508427,26.253592,43.110935,24.382971,44.91082,23.243347,47.269711,25.324209
7487,"XVI","-",422885,423892,"YPL069C",1,1008,"MSTRG.6728","BTS1",47.723213,30.410601,60.955353,34.078579,58.228176,30.877548,52.308533,29.585009,56.353176,29.165276,50.077381,26.828386
7488,"XVI","-",424215,425096,"YPL068C",1,882,"MSTRG.6733","YPL068C",29.302719,18.672533,31.068027,17.369339,42.286846,22.424095,39.069164,22.096998,40.319729,20.867252,35.929707,19.24893
7489,"XVI","+",425127,431369,"MSTRG.6734.1",2,1450,"MSTRG.6734",".",3.8842,2.475124,0.758162,0.423869,0.754869,0.400296,0.59992,0.339307,0.96518,0.499524,0.928086,0.497211
7490,"XVI","-",425251,425847,"YPL067C",1,597,"MSTRG.6735","YPL067C",45.457287,28.966686,49.080402,27.439596,52.690117,27.940796,67.319931,38.075256,78.850922,40.808861,61.127304,32.748257
7491,"XVI","+",426233,427672,"YPL066W",1,1440,"MSTRG.6736","RGL1",114.00972,72.650261,116.256943,64.996277,122.784027,65.110573,112.99514,63.908543,130.027771,67.295158,114.078468,61.116238
7492,"XVI","+",427927,428655,"YPL065W",1,729,"MSTRG.6737","VPS28",78.303154,49.897015,78.404663,43.834042,92.234566,48.910637,102.133057,57.765095,97.953354,50.695217,91.384079,48.957977
7493,"XVI","-",428711,429616,"YPL064C",1,906,"MSTRG.6738","CWC27",132.442612,84.396233,154.314575,86.273323,162.018768,85.916176,133.400665,75.449638,150.785873,78.038391,138.024277,73.944931
7494,"XVI","+",429939,431369,"YPL063W",1,1431,"MSTRG.6734","TIM50",181.466736,115.635811,199.326553,111.43837,229.958954,121.943863,202.453857,114.505203,216.217346,111.9021,229.529663,122.967903
7495,"XVI","+",431895,432299,"YPL062W",1,405,"YPL062W","YPL062W",4.22716,2.693668,3.103704,1.735201,3.224692,1.710007,2.925926,1.654865,3.439506,1.780097,4.197531,2.24878
7496,"XVI","+",432588,434090,"YPL061W",1,1503,"MSTRG.6729","ALD6",2318.332031,1477.307739,2466.453857,1378.931274,2549.327393,1351.87085,2325.516846,1315.281372,2779.520264,1438.525269,2780.831055,1489.798584
7497,"XVI","+",434523,435764,"YPL060W",1,1242,"MSTRG.6730","MFM1",23.677938,15.088261,21.173107,11.837342,26.272947,13.932159,36.924316,20.883902,31.196457,16.145554,29.823671,15.977693
7498,"XVI","-",435893,435964,"tC(GCA)P1",1,72,"MSTRG.6731","tC(GCA)P1",2.763889,1.761229,7.25,4.053289,8.069445,4.279108,13.875,7.847515,2.680556,1.387307,7.527778,4.032921
7499,"XVI","-",439428,442742,"YPL060C-A",1,3315,"MSTRG.6732","YPL060C-A",2.143488,1.365892,1.804776,1.009004,2.456962,1.302891,3.369181,1.905564,4.232585,2.190551,3.785775,2.028186
7500,"XVI","+",444579,445031,"YPL059W",1,453,"MSTRG.6739","GRX5",371.962463,237.025162,486.373077,271.918732,459.726257,243.786087,435.282562,246.190018,430.167755,222.630936,411.282562,220.339951
7501,"XVI","-",445842,450377,"YPL058C",1,4536,"MSTRG.6740","PDR12",22.769842,14.509597,24.412037,13.648145,25.973545,13.77339,21.333334,12.065849,24.141314,12.494204,21.631834,11.589008
7502,"XVI","-",451909,453057,"YPL057C",1,1149,"MSTRG.6741","SUR1",133.053085,84.78524,162.937332,91.094093,165.805054,87.923988,189.878159,107.392555,206.03656,106.633087,203.945175,109.261307
7503,"XVI","-",453430,453735,"YPL056C",1,306,"YPL056C","LCL1",56.686275,36.12212,66.862747,37.381248,56.725491,30.080696,62.493462,35.34547,60.460781,31.291143,58.401962,31.288185
7504,"XVI","-",453992,454990,"YPL055C",1,999,"MSTRG.6742","LGE1",84.175179,53.638836,92.652649,51.799725,94.533531,50.129745,80.759758,45.676643,107.711708,55.745598,97.953957,52.477715
7505,"XVI","+",455759,456664,"YPL054W",1,906,"MSTRG.6743","LEE1",31.307947,19.950323,40.839954,22.832573,45.976818,24.380833,35.950333,20.333029,36.318985,18.79669,34.502209,18.484165
7506,"XVI","-",457118,458458,"YPL053C",1,1341,"MSTRG.6744","KTR6",157.53244,100.384186,202.733017,113.342834,204.131989,108.248199,195.535416,110.592224,188.008942,97.302986,175.810593,94.188522
7507,"XVI","+",458799,459678,"YPL052W",1,880,"MSTRG.6745","OAZ1",41.332954,26.338543,55.267044,30.89839,61.682953,32.709568,70.654549,39.961273,61.646591,31.904852,43.727268,23.426386
7508,"XVI","+",459963,460559,"YPL051W",1,597,"MSTRG.6746","ARL3",70.96315,45.219753,91.510887,51.161396,100.649918,53.373177,83.88945,47.446754,100.854271,52.196568,90.150757,48.297237
7509,"XVI","-",460779,461966,"YPL050C",1,1188,"MSTRG.6747","MNN9",245.223907,156.263718,279.428436,156.221283,294.430145,156.131989,292.841736,165.627396,336.804718,174.311417,322.306396,172.671982
7510,"XVI","-",462481,463839,"YPL049C",1,1359,"MSTRG.6748","DIG1",187.560699,119.519058,203.059601,113.525421,216.530533,114.822968,210.616623,119.121948,205.262695,106.232574,213.477554,114.368164
7511,"XVI","+",464401,465648,"YPL048W",1,1248,"MSTRG.6749","CAM1",606.685913,386.597656,735.331726,411.105164,818.507202,434.042389,583.827698,330.20517,652.070496,337.475464,667.78363,357.757477
7512,"XVI","+",465962,466261,"YPL047W",1,300,"MSTRG.6750","SGF11",156.729996,99.872849,215.889999,120.69857,230.763321,122.370399,160.286667,90.656006,183.67334,95.05912,178.206665,95.472191
7513,"XVI","-",466644,466943,"YPL046C",1,300,"MSTRG.6751","ELC1",69.220001,44.108971,90.523331,50.609276,104.660004,55.499664,85.263336,48.223804,110.466667,57.171413,76.866669,41.180439
7514,"XVI","+",467260,469656,"YPL045W",1,2397,"MSTRG.6752","VPS16",43.108051,27.469688,53.396328,29.85252,53.344597,28.287857,49.175636,27.813086,54.18523,28.043266,53.166042,28.483101
7515,"XVI","-",469926,470474,"YPL044C",1,549,"MSTRG.6753","YPL044C",7.830956,4.99011,9.349033,5.226805,16.094582,8.53472,22.169281,12.53865,16.83219,8.711407,18.185579,9.742716
7516,"XVI","+",469939,471996,"YPL043W",1,2058,"MSTRG.6754","NOP4",41.396175,26.37883,36.785904,20.566057,50.912304,26.998049,96.167084,54.39082,104.758354,54.217106,71.856476,38.496284
7517,"XVI","-",473040,474707,"YPL042C",1,1668,"MSTRG.6755","SSN3",48.290768,30.772263,50.751202,28.373697,65.11451,34.52927,57.203838,32.353729,59.347122,30.714777,54.391487,29.13962
7518,"XVI","-",475118,475741,"YPL041C",1,624,"MSTRG.6756","YPL041C",38.333332,24.427099,44.073719,24.640488,39.910255,21.163824,40.629807,22.979675,51.011219,26.400574,47.743591,25.578083
7519,"XVI","-",475993,479001,"YPL040C",1,3009,"MSTRG.6763","ISM1",23.739117,15.127247,21.62878,12.092097,28.154537,14.929938,22.389498,12.663201,29.905949,15.477658,26.649719,14.277283
7520,"XVI","+",479225,480175,"YPL039W",1,951,"MSTRG.6764","YPL039W",68.974762,43.952698,98.825447,55.250774,100.478439,53.282242,102.933754,58.21796,97.60778,50.516365,77.161934,41.338623
7521,"XVI","+",480182,480373,"YPL038W-A",1,192,"MSTRG.6765","YPL038W-A",14.50202,9.241103,18.442709,10.310846,18.291666,9.699802,19.083334,10.793279,19.78125,10.237676,12.760417,6.836248
7522,"XVI","+",480535,481068,"YPL038W",1,534,"MSTRG.6766","MET31",76.337082,48.644176,86.80899,48.532684,108.312737,57.436657,124.928841,70.658089,116.554306,60.322037,97.767792,52.377979
7523,"XVI","-",481069,482801,"MSTRG.6767.1",2,1368,"MSTRG.6767",".",22.920254,14.605443,29.432461,16.454935,26.809265,14.216559,35.889717,20.298746,28.066538,14.525681,26.178923,14.025059
7524,"XVI","-",481428,481901,"YPL037C",1,474,"MSTRG.6767","EGD1",1642.092041,1046.388184,1758.850342,983.328186,2005.915649,1063.707642,2074.269775,1173.179321,2310.166992,1195.614136,2084.758789,1116.885742
7525,"XVI","+",482843,485686,"YPL036W",1,2844,"MSTRG.6768","PMA2",23.101969,14.721237,23.151901,12.943635,26.203587,13.895378,17.5,9.897767,23.128693,11.970127,18.990507,10.173948
7526,"XVI","-",486564,486911,"YPL035C",1,348,"MSTRG.6758","YPL035C",64.003441,40.784828,64.683769,36.16304,83.44912,44.251842,63.259491,35.778725,69.311668,35.871872,58.330795,31.250059
7527,"XVI","+",486712,487209,"YPL034W",1,498,"MSTRG.6759","YPL034W",68.538612,43.67477,80.639915,45.083714,84.11087,44.60276,79.468819,44.946507,82.34761,42.618553,63.817513,34.189503
7528,"XVI","-",487362,488207,"YPL033C",1,846,"MSTRG.6760","SRL4",1.780142,1.134357,1.6513,0.9232,1.293144,0.685735,3.191489,1.805064,0.910165,0.471051,0.504728,0.270402
7529,"XVI","-",488887,491364,"YPL032C",1,2478,"MSTRG.6757","SVL3",53.447136,34.058048,48.385796,27.051258,53.967312,28.618074,89.846649,50.816071,106.716705,55.230644,90.204597,48.326084
7530,"XVI","-",492018,493037,"YPL031C",2,918,"MSTRG.6761","PHO85",210.552277,134.169952,228.995651,128.025604,219.16777,116.221451,199.949875,113.088982,225.711334,116.815659,221.893234,118.87677
7531,"XVI","+",493543,495246,"YPL030W",1,1704,"MSTRG.6762","TRM44",38.935444,24.810783,41.730633,23.330528,56.217136,29.811123,59.585682,33.700867,65.805161,34.057098,54.464199,29.178574
7532,"XVI","+",495506,497719,"YPL029W",1,2214,"MSTRG.6769","SUV3",28.841915,18.378895,32.761971,18.31638,37.700993,19.992283,34.007679,19.234289,38.884373,20.124392,34.898827,18.696648
7533,"XVI","+",498096,499292,"YPL028W",1,1197,"MSTRG.6770","ERG10",486.036774,309.716553,584.023376,326.512543,602.083557,319.276093,621.894714,351.735352,693.424377,358.87793,648.82959,347.603058
7534,"XVI","+",499665,500402,"YPL027W",1,738,"YPL027W","SMA1",1.98916,1.26755,3.584011,2.003729,2.49729,1.324276,3.689702,2.086846,2.334688,1.208305,2.445799,1.310309
7535,"XVI","-",500675,502183,"YPL026C",1,1509,"MSTRG.6771","SKS1",74.31942,47.358467,98.61895,55.13533,100.019882,53.039074,133.770706,75.658928,106.595093,55.167698,108.385025,58.06604
7536,"XVI","-",502473,503030,"YPL025C",1,558,"MSTRG.6772","YPL025C",1.81362,1.155691,1.272401,0.711367,4.331541,2.296953,4.437276,2.509664,3.041219,1.573966,4.725806,2.531797
7537,"XVI","+",503517,504242,"YPL024W",1,726,"MSTRG.6773","RMI1",78.483475,50.011921,78.309914,43.781071,88.493111,46.926601,131.212128,74.21183,134.034439,69.368782,116.436638,62.379601
7538,"XVI","-",504339,506312,"YPL023C",1,1974,"MSTRG.6774","MET12",83.774567,53.38356,97.664131,54.601517,106.404762,56.424889,110.169197,62.310226,107.875885,55.830566,107.834343,57.771019
7539,"XVI","+",506697,509999,"YPL022W",1,3303,"MSTRG.6775","RAD1",39.854378,25.396353,39.766575,22.232473,47.029972,24.939304,44.538902,25.190609,52.108391,26.968409,49.989708,26.781416
7540,"XVI","+",511101,511664,"YPL021W",1,564,"YPL021W","ECM23",0.35461,0.225968,0.358156,0.200236,0,0,0.35461,0.200563,0,0,0.716312,0.383756
7541,"XVI","-",512313,514178,"YPL020C",1,1866,"MSTRG.6776","ULP1",41.226688,26.270826,50.362808,28.156555,48.93301,25.948458,55.624329,31.460379,54.123795,28.011471,52.207394,27.969517
7542,"XVI","-",514511,517018,"YPL019C",1,2508,"MSTRG.6777","VTC3",346.65509,220.898575,404.273926,226.019196,438.706512,232.639633,387.40509,219.111145,462.231262,239.225235,363.369232,194.670929
7543,"XVI","+",517651,518760,"YPL018W",1,1110,"MSTRG.6779","CTF19",66.907204,42.635189,69.352249,38.773067,66.497299,35.262543,58.454956,33.061344,65.537834,33.918743,55.596397,29.785135
7544,"XVI","-",518734,520233,"YPL017C",1,1500,"MSTRG.6780","IRC15",59.263332,37.764294,69.477699,38.843201,74.185333,39.339394,54.306,30.71475,64.051331,33.149414,51.293884,27.480114
7545,"XVI","+",521014,524958,"YPL016W",1,3945,"MSTRG.6778","SWI1",33.331558,21.239824,33.822052,18.909044,36.276047,19.236656,22.207605,12.560325,26.211407,13.565568,28.314575,15.16921
7546,"XVI","+",525483,525813,"MSTRG.6781.1",1,331,"MSTRG.6781",".",145.930511,92.991112,138.972809,77.696136,137.456192,72.890999,103.93354,58.783424,119.253769,61.719128,108.676735,58.222321
7547,"XVI","-",525810,526883,"YPL015C",1,1074,"MSTRG.6782","HST2",212.249527,135.25148,225.686218,126.175392,243.237427,128.985245,169.409683,95.815857,190.493484,98.588852,210.050278,112.532043
7548,"XVI","+",527547,528692,"YPL014W",1,1146,"MSTRG.6783","YPL014W",93.705063,59.711552,73.416229,41.045135,68.55323,36.352772,76.005234,42.987549,78.987785,40.879692,94.850784,50.815228
7549,"XVI","-",528985,529350,"YPL013C",1,366,"MSTRG.6784","MRPS16",299.196716,190.656723,347.759552,194.423462,362.961761,192.473297,369.120209,208.76947,410.322418,212.360092,360.767792,193.277222
7550,"XVI","+",529723,533409,"YPL012W",1,3687,"MSTRG.6785","RRP12",26.640358,16.976,23.257122,13.002461,35.573093,18.86389,58.630322,33.160526,76.311096,39.494385,52.690807,28.2285
7551,"XVI","-",533642,534703,"YPL011C",1,1062,"MSTRG.6786","TAF3",70.060265,44.644409,77.013184,43.056099,85.907722,45.555607,81.300377,45.982407,82.221283,42.553173,77.187386,41.352261
7552,"XVI","+",535018,535587,"YPL010W",1,570,"MSTRG.6787","RET3",429.517548,273.700897,499.471924,279.241943,550.778931,292.070007,522.677185,295.619263,489.49295,253.334366,517.208801,277.088715
7553,"XVI","-",535820,538936,"YPL009C",1,3117,"MSTRG.6788","TAE2",112.923004,71.957771,122.42894,68.446884,153.50209,81.39991,106.923645,60.47459,146.913376,76.03421,131.743668,70.58017
7554,"XVI","+",539385,541970,"YPL008W",1,2586,"MSTRG.6789","CHL1",30.065741,19.158752,35.134956,19.643055,35.854988,19.013374,38.618328,21.842012,42.468292,21.979229,44.772236,23.986216
7555,"XVI","-",542082,543848,"YPL007C",1,1767,"MSTRG.6790","TFC8",45.60894,29.063324,56.902096,31.812504,58.020374,30.767353,54.486134,30.816631,56.127335,29.048393,58.052631,31.101036
7556,"XVI","+",543903,544357,"MSTRG.6791.1",1,455,"MSTRG.6791",".",13.382418,8.52766,16.342857,9.136873,12.756044,6.764344,30.116484,17.033482,16.083517,8.323936,14.378022,7.702861
7557,"XVI","+",544631,548143,"YPL006W",1,3513,"MSTRG.6792","NCR1",47.623966,30.347357,59.820667,33.444202,56.694561,30.064295,55.746655,31.529564,54.682892,28.300827,56.708511,30.380938
7558,"XVI","+",548486,550306,"YPL005W",1,1821,"MSTRG.6793","AEP3",24.685337,15.730205,29.787479,16.653418,29.649094,15.722479,27.963757,15.815928,28.247665,14.619423,31.872597,17.07538
7559,"XVI","+",550414,550635,"MSTRG.6794.1",1,222,"MSTRG.6794",".",890.477478,567.437805,1000.797302,559.520142,877.490967,465.320618,570.297302,322.552551,524.693665,271.552307,576.486511,308.846069
7560,"XVI","-",550632,551657,"YPL004C",1,1026,"MSTRG.6795","LSP1",2064.708496,1315.691528,2388.91626,1335.581909,2220.421143,1177.456665,1381.131592,781.149597,1379.552612,713.979797,1609.626709,862.339111
7561,"XVI","+",552020,553408,"YPL003W",1,1389,"MSTRG.6796","ULA1",133.227509,84.896393,159.439163,89.138351,148.622025,78.812073,86.682503,49.026466,90.027359,46.593163,96.417564,51.65461
7562,"XVI","-",553627,554328,"YPL002C",1,702,"MSTRG.6797","SNF8",108.465813,69.117531,151.061249,84.454475,130.564102,69.236229,135.715103,76.758652,126.615379,65.529091,134.447296,72.028603
7563,"XVI","+",554605,555729,"YPL001W",1,1125,"MSTRG.6798","HAT1",67.32,42.898235,78.613335,43.950703,91.131554,48.325726,77.923553,44.072525,79.764442,41.281643,79.701332,42.699081
7564,"XVI","+",556377,557837,"YPR001W",1,1461,"MSTRG.6799","CIT3",10.482546,6.679779,13.52909,7.563768,13.219028,7.009857,15.939767,9.01532,12.806297,6.627829,13.524982,7.245855
7565,"XVI","+",558116,558335,"MSTRG.6800.1",1,220,"MSTRG.6800",".",2.372727,1.51197,2.895455,1.618775,3.459091,1.834305,3.190909,1.804736,3.75,1.940792,4.690909,2.513101
7566,"XVI","+",558385,559935,"YPR002W",1,1551,"MSTRG.6801","PDH1",5.112185,3.257631,7.179239,4.013729,5.731786,3.039482,5.774984,3.266254,7.296583,3.776306,6.504191,3.484546
7567,"XVI","-",559934,560289,"MSTRG.6802.1",1,356,"MSTRG.6802",".",36.918846,23.525747,30.711712,17.170132,40.282951,21.361458,40.127655,22.695667,23.032539,11.920363,21.824959,11.692472
7568,"XVI","-",560198,560289,"tF(GAA)P1",2,73,"MSTRG.6802","tF(GAA)P1",0.998502,0.636274,0.912753,0.510297,1.106262,0.586635,1.10348,0.624114,1.10221,0.570443,1.013436,0.542937
7569,"XVI","-",560569,560766,"YPR002C-A",1,198,"YPR002C-A","YPR002C-A",11.364194,7.24159,17.302238,9.673239,22.640472,12.00591,32.770756,18.534702,20.695242,10.710709,17.244755,9.23868
7570,"XVI","-",561504,563768,"YPR003C",1,2265,"MSTRG.6803","YPR003C",31.801325,20.264717,32.842827,18.361584,35.660046,18.91,29.401327,16.629,34.557617,17.885103,30.101101,16.126322
7571,"XVI","-",564007,565041,"YPR004C",1,1035,"MSTRG.6804","AIM45",227.887924,145.216721,272.880188,152.560333,277.325592,147.061691,295.918854,167.367767,364.621246,188.707703,314.276337,168.369965
7572,"XVI","-",565787,566671,"YPR005C",1,885,"MSTRG.6805","HAL1",28.62373,18.239862,31.684746,17.71413,25.639547,13.596275,29.00565,16.405209,30.479095,15.774287,32.662148,17.498373
7573,"XVI","-",567269,568996,"YPR006C",1,1728,"MSTRG.6806","ICL2",16.469328,10.494728,21.214121,11.860271,19.453703,10.316013,31.269096,17.685383,29.640045,15.340041,27.793404,14.889999
7574,"XVI","-",569336,571378,"YPR007C",1,2043,"MSTRG.6807","REC8",2.210475,1.408578,2.782183,1.555447,1.931473,1.024232,2.737641,1.548373,3.428781,1.774547,2.288791,1.226194
7575,"XVI","+",572269,572339,"tG(GCC)P1",1,71,"tG(GCC)P1","tG(GCC)P1",2.112676,1.346258,3.15493,1.763841,5.183099,2.748521,1.450704,0.820499,2.056338,1.064246,4.225352,2.263684
7576,"XVI","+",573018,575102,"YPR008W",1,2085,"MSTRG.6809","HAA1",93.249397,59.421188,106.368828,59.468086,110.796165,58.753586,90.639809,51.264668,102.606232,53.103291,104.485374,55.976845
7577,"XVI",".",575592,576180,"MSTRG.6808.1",1,589,"MSTRG.6808",".",1.539898,0.981267,3.728353,2.084427,3.045841,1.615165,3.21562,1.818712,2.258065,1.168649,4.887946,2.618661
7578,"XVI","+",576552,577358,"YPR009W",1,807,"MSTRG.6852","SUT2",83.801735,53.400867,94.853783,53.030323,90.045845,47.749989,78.458488,44.375072,81.465919,42.162235,82.587357,44.245232
7579,"XVI","-",577585,581196,"YPR010C",1,3612,"MSTRG.6853","RPA135",72.46096,46.174202,48.591084,27.166031,76.974541,40.81847,106.319214,60.132732,161.345245,83.503334,101.676353,54.471947
7580,"XVI","-",581344,647038,"MSTRG.6854.1",2,1022,"MSTRG.6854",".",690.771729,440.179565,790.837524,442.137024,934.200623,495.392883,371.36322,210.038086,363.2453,187.995605,363.612,194.800995
7581,"XVI","+",582062,582134,"tK(CUU)P",1,73,"MSTRG.6855","tK(CUU)P",3.863014,2.461623,5.246575,2.933226,3.232877,1.714347,3.849315,2.177121,3.520548,1.82204,2.30137,1.232933
7582,"XVI","-",582373,582734,"YPR010C-A",2,219,"MSTRG.6856","YPR010C-A",239.324173,152.504227,329.712341,184.333725,287.958893,152.700378,501.23288,283.490631,349.662109,180.965698,271.598175,145.50563
7583,"XVI","-",583062,584042,"YPR011C",1,981,"MSTRG.6857","YPR011C",56.068298,35.728325,70.412842,39.36602,57.279308,30.374376,68.10907,38.521584,92.717636,47.9855,74.524971,39.925907
